run_id,stage,stub,task_id,n_cells,directional_agreement,spearman_rho,pearson_r,pearson_r_within_outcomes,rmse_pp,r_adj,rmse_adj,cal_alpha,cal_beta,shrinkage_factor,vs_no_effect_floor_directional,vs_no_effect_floor_rmse,vs_all_positive_directional,vs_all_positive_rmse,leak_verdict,note,parser_version
20260815-rehearsal-04,rehearsal,True,bbprime2025,408,0.5122549019607843,-0.0717339411542478,-0.0657482739452655,-0.0508122429373435,3.356906827355075,-0.0759114107602763,2.9584956430352096,1.1258765502669217,-0.2425494843096786,0.379321268237886,0.0122549019607842,-0.040611225171482,-0.0661764705882353,-0.1872191615877954,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=3; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-rehearsal-04,rehearsal,True,voelkel2024,234,0.438034188034188,0.0761835230816067,0.0415430486654895,0.0308490308627981,2.7687796003214795,0.0446320274427654,2.6607977536033207,-1.0936273350041028,0.0989165700665601,-0.4824763117696096,-0.0619658119658119,-0.4368583989957222,0.1089743589743589,0.1476985548864644,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=3; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-practice-01,practice,False,voelkel2026,90,0.8222222222222222,0.4502945491013578,0.398608206530249,0.4870246127818493,1.349125951059731,0.5854226737168439,0.8422309479626695,0.1774100140052592,1.1416286310964958,1.2926039356438377,0.3222222222222222,0.519141033484039,0.0,0.095962564946366,CLEAN,"model=claude-opus-5; draws=3; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-practice-01,practice,False,goldwert2026,204,0.7843137254901961,0.4173858193703634,0.4391406805763756,0.3553673410680312,2.735306326962015,0.5226228204824335,2.24457675827639,-0.5325275865359518,1.8991850556351928,1.579713053937711,0.284313725490196,0.770419986034109,0.0,0.3112275957683024,CLEAN,"model=claude-opus-5; draws=3; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-practice-01,practice,False,vlasceanu2024,165,0.9727272727272728,0.4414864426845755,0.6379904030006378,0.3419228358987337,3.578431015453984,0.8139892809610201,3.042298891066021,1.76662642111964,1.8102193192598075,2.637133754048824,0.4727272727272728,1.1040553171578351,0.0393939393939394,0.3935175220787617,CLEAN,"model=claude-opus-5; draws=3; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260815-practice-01,practice,False,bbprime2025,408,0.6875,0.562253458802003,0.5445982676461165,0.4502465274827924,2.753530807158759,0.6287803513904439,2.250734308684072,-0.159894954245329,1.623055544258154,1.5540302236785055,0.1875,0.562764795024834,0.1090686274509803,0.4161568586085207,CLEAN,"model=claude-opus-5; draws=3; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-practice-01,practice,False,voelkel2024,234,0.6688034188034188,0.4006280255103787,0.5085094613398806,0.4333220816027375,1.8248093154615963,0.5463202379819844,1.656391634915947,0.4304642907978624,1.1133309938218656,0.89898325915402,0.1688034188034187,0.507111885864161,0.3397435897435897,1.0916688397463477,CLEAN,"model=claude-opus-5; draws=3; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260815-rehearsal-target-04,rehearsal-target,True,TARGET,208,,,,,,,,,1.5212356540716172,,,,,,n/a (no sealed truth exists for the target),REHEARSAL scripted - NOT a prediction; model=claude-opus-5; draws=3; from 20260815-practice-01; G6 worst seed 1.729,959d53386514
20260815-target-01,target,False,TARGET,208,,,,,,,,,1.5212356540716172,,,,,,n/a (no sealed truth exists for the target),model=claude-opus-5; draws=3; from 20260815-practice-01; G6 worst seed 1.787,959d53386514
20260815-target-02-pooled,target,False,TARGET,208,,,,,,,,,1.5212356540716172,,,,,,n/a (no sealed truth exists for the target),model=claude-opus-5; draws=3; from 20260815-practice-01; G6 worst seed 1.813,959d53386514
20260815-practice-02-fable,practice,False,voelkel2026,90,0.7055555555555556,0.3137951199317165,0.2531968117306052,0.4035976322719378,1.5449458980671968,0.3718617732188181,1.1296326685422702,0.8680236504926725,0.5923755582138346,1.2994263746164298,0.2055555555555556,0.3233210864765732,-0.1166666666666665,-0.0998573820610997,CLEAN,"model=claude-fable-5; draws=1; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260815-practice-02-fable,practice,False,goldwert2026,204,0.7696078431372549,0.3600392538004653,0.3866284368724288,0.2316241641926017,3.009600737971011,0.4601278202961674,2.5717544057455743,0.2582266920655207,2.371598234526562,2.621119909438045,0.2696078431372549,0.496125575025113,-0.0147058823529411,0.0369331847593064,CLEAN,"model=claude-fable-5; draws=1; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-practice-02-fable,practice,False,vlasceanu2024,165,0.9727272727272728,0.467194855122172,0.6402505674502436,0.3548243952103058,3.6309430674727374,0.8168729444558555,3.103894580917149,1.721533920839493,1.9525185591330816,2.8195975891197818,0.4727272727272728,1.0515432651390817,0.0393939393939394,0.3410054700600078,CLEAN,"model=claude-fable-5; draws=1; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260815-practice-02-fable,practice,False,bbprime2025,408,0.6997549019607843,0.5425177301915854,0.5762978710535781,0.5066909134543819,2.7231588287760933,0.6653799679401488,2.2134739729792137,-0.1461251545047296,1.7339976280299836,1.672144346654095,0.1997549019607842,0.5931367734074997,0.1213235294117646,0.4465288369911864,CLEAN,"model=claude-fable-5; draws=1; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=UNRECOGNISED",959d53386514
20260815-practice-02-fable,practice,False,voelkel2024,234,0.6666666666666666,0.3928104182651255,0.6461510955571372,0.509201349685436,1.6139403560030852,0.6941963663113658,1.4207419481241028,0.2493507017284013,1.0033501505383104,0.9108469402514808,0.1666666666666666,0.7179808453226721,0.3376068376068376,1.3025377992048588,CLEAN,"model=claude-fable-5; draws=1; split, 2 part(s); in_slope=False; positive_control=LEAK; recognition=RECOGNISED",959d53386514
20260815-lenexp-base,practice,False,voelkel2026,90,0.8222222222222222,0.4063598753534185,0.3666709369777681,0.4709788459284744,1.3755002113260832,0.5385174634719815,0.8838625284745205,0.293564412943283,1.0593454555780166,1.3161685151255844,0.3222222222222222,0.4927667732176868,0.0,0.0695883046800138,CLEAN,"model=claude-opus-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-base,practice,False,goldwert2026,204,0.7843137254901961,0.4075650268575001,0.4301491294392389,0.324988639928344,2.7185369538046307,0.5119219448322098,2.224110449298209,-0.61059711943299,1.831916594682644,1.482400394849952,0.284313725490196,0.7871893591914931,0.0,0.3279969689256865,CLEAN,"model=claude-opus-5; draws=1; variant=base; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-base,practice,False,vlasceanu2024,165,0.9727272727272728,0.4303201338827622,0.6372321379669165,0.3380517115085623,3.545844149133384,0.813021837553292,3.0039015862977214,1.954205012842952,1.6126277212284073,2.4180547649028656,0.4727272727272728,1.1366421834784348,0.0393939393939394,0.4261043883993611,CLEAN,"model=claude-opus-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-base,practice,False,bbprime2025,408,0.6924019607843137,0.5678971303554611,0.5743123290981264,0.4950772881836938,2.6967796425907986,0.6630875078964442,2.1809386655766723,-0.1773509609457372,1.607457631801243,1.5366682132369751,0.1924019607843137,0.6195159595927944,0.113970588235294,0.472908023176481,CLEAN,"model=claude-opus-5; draws=1; variant=base; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-base,practice,False,voelkel2024,234,0.6688034188034188,0.3921767427560151,0.503257518484713,0.4300350590240042,1.833247773986935,0.5406777811770652,1.665683526739746,0.4620979969833885,1.130402218746475,0.8967541972190625,0.1688034188034187,0.4986734273388222,0.3397435897435897,1.083230381221009,CLEAN,"model=claude-opus-5; draws=1; variant=base; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_instr,practice,False,voelkel2026,90,0.8277777777777777,0.4381866572775224,0.3792776905953507,0.4363554470413417,1.3740206431518844,0.5570325850595111,0.8815582032349261,0.2456983370649389,1.1373476382819585,1.3584761416404032,0.3277777777777777,0.4942463413918856,0.0055555555555555,0.0710678728542126,CLEAN,"model=claude-opus-5; draws=1; variant=debias_instr; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_instr,practice,False,goldwert2026,204,0.7843137254901961,0.3542210810454497,0.3610433935989159,0.3235791960781787,2.8302735939102504,0.4296789731061998,2.3593797358335014,-0.0798601961139189,1.7193035989263863,1.666527279482832,0.284313725490196,0.6754527190858735,0.0,0.2162603288200668,CLEAN,"model=claude-opus-5; draws=1; variant=debias_instr; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_instr,practice,False,vlasceanu2024,165,0.9757575757575756,0.4243375089224367,0.6725915274800917,0.3818715778336631,3.5789011759434115,0.8581356259577569,3.0428518921215417,1.7480908850343435,1.9111129186308828,2.7275133467705333,0.4757575757575757,1.1035851566684074,0.0424242424242423,0.3930473615893337,CLEAN,"model=claude-opus-5; draws=1; variant=debias_instr; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_instr,practice,False,bbprime2025,408,0.6899509803921569,0.6023595611900259,0.5661213704877639,0.4665858456136866,2.657256074365801,0.653630419728483,2.131873088874933,-0.2160435391963154,1.3590401872834208,1.2836352265862243,0.1899509803921568,0.6590395278177921,0.1115196078431371,0.5124315914014788,CLEAN,"model=claude-opus-5; draws=1; variant=debias_instr; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_instr,practice,False,voelkel2024,234,0.6688034188034188,0.4071080218237902,0.5392457594608828,0.4890429215807227,1.797567041302767,0.5793419671350781,1.626330679290681,0.4657855824622396,1.079841421993337,0.8655188567251474,0.1688034188034187,0.5343541600229904,0.3397435897435897,1.118911113905177,CLEAN,"model=claude-opus-5; draws=1; variant=debias_instr; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_wc,practice,False,voelkel2026,90,0.8222222222222222,0.3946753306543187,0.3536863728138468,0.4432348549598045,1.3810968362213676,0.5194474640455801,0.892547258638972,0.3165992605686488,1.0271277205004148,1.3040939999232644,0.3222222222222222,0.4871701483224024,0.0,0.0639916797847295,CLEAN,"model=claude-opus-5; draws=1; variant=debias_wc; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_wc,practice,False,goldwert2026,204,0.7843137254901961,0.3130504111899675,0.3036106665519085,0.308054772237466,2.8643344931588133,0.3613280889250554,2.400132540126789,0.2280328212135551,1.458830935908577,1.6096546466057944,0.284313725490196,0.6413918198373105,0.0,0.1821994295715039,CLEAN,"model=claude-opus-5; draws=1; variant=debias_wc; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_wc,practice,False,vlasceanu2024,165,0.9757575757575756,0.3413998326629471,0.6348685194998268,0.3401956902645057,3.608035449910688,0.8100061807543125,3.0770657805823283,1.869884639757852,1.7802945426500725,2.6410385499969444,0.4757575757575757,1.074450882701131,0.0424242424242423,0.3639130876220573,CLEAN,"model=claude-opus-5; draws=1; variant=debias_wc; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_wc,practice,False,bbprime2025,408,0.6862745098039216,0.6003564287790044,0.5735750579159604,0.478762507037652,2.732399256174016,0.662236271929433,2.2248322897368054,-0.1507807631787984,1.7565040610708431,1.6912853976323956,0.1862745098039215,0.5838963460095772,0.1078431372549019,0.4372884095932638,CLEAN,"model=claude-opus-5; draws=1; variant=debias_wc; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-debias_wc,practice,False,voelkel2024,234,0.6645299145299145,0.3979932379981206,0.5186194966451382,0.4671271013013573,1.8138053195619808,0.5571820160095181,1.644260912293255,0.4910334279035351,1.1734839131242931,0.9224655974831192,0.1645299145299145,0.5181158817637759,0.3354700854700854,1.1026728356459623,CLEAN,"model=claude-opus-5; draws=1; variant=debias_wc; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-eqlen,practice,False,voelkel2026,90,0.8166666666666667,0.2738394944876685,0.2795587622570144,0.2746153657365544,1.4434270006915475,0.410578697027035,0.98625232279,0.5517760747054303,0.8493675155010437,1.3725510041963798,0.3166666666666666,0.4248399838522223,-0.0055555555555555,0.0016615153145493,CLEAN,"model=claude-opus-5; draws=1; variant=eqlen; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-eqlen,practice,False,goldwert2026,204,0.7843137254901961,0.3198297910222956,0.3342827524041773,0.2185906421314182,2.8020196559570025,0.3978310428239123,2.3254114203395315,0.164101857497291,1.3691302738067412,1.4650394078457831,0.284313725490196,0.7037066570391213,0.0,0.2445142667733146,CLEAN,"model=claude-opus-5; draws=1; variant=eqlen; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-eqlen,practice,False,vlasceanu2024,165,0.9606060606060606,0.3097843183038309,0.5722691788405684,0.1136726659237053,3.795736446017384,0.7301379067924976,3.2951523755121235,1.9458772993268656,1.9630953170914835,3.064565659360857,0.4606060606060606,0.8867498865944352,0.0272727272727272,0.1762120915153615,CLEAN,"model=claude-opus-5; draws=1; variant=eqlen; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-eqlen,practice,False,bbprime2025,408,0.6862745098039216,0.542986279325987,0.5683959482517871,0.47048036429912,2.715453664567129,0.6562565937189165,2.2039876648307835,-0.1817608902270319,1.6450918265219925,1.5696210865116356,0.1862745098039215,0.600841937616464,0.1078431372549019,0.4542340012001506,CLEAN,"model=claude-opus-5; draws=1; variant=eqlen; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-proptrim,practice,False,voelkel2026,90,0.8222222222222222,0.2278388324789634,0.2696662937008145,0.2215441610539434,1.4100633571007728,0.3960499560303519,0.936744793912181,0.4404234785593522,0.8338394484728241,1.217812768954111,0.3222222222222222,0.4582036274429972,0.0,0.0350251589053243,CLEAN,"model=claude-opus-5; draws=1; variant=proptrim; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-proptrim,practice,False,goldwert2026,204,0.7843137254901961,0.3118430847016346,0.3267135678884558,0.2292932318964557,2.9278732497017272,0.3888229305370564,2.475614244545194,0.3172002892288086,1.706412697097565,1.9512720424129248,0.284313725490196,0.5778530632943966,0.0,0.1186606730285899,CLEAN,"model=claude-opus-5; draws=1; variant=proptrim; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-proptrim,practice,False,vlasceanu2024,165,0.9757575757575756,0.4138153537135746,0.6643892771301765,0.1644005999733454,3.764564194508092,0.8476706662449021,3.259195849406856,1.891302727145305,2.1887514051992243,3.2028483168261275,0.4757575757575757,0.9179221381037266,0.0424242424242423,0.2073843430246529,CLEAN,"model=claude-opus-5; draws=1; variant=proptrim; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260815-lenexp-proptrim,practice,False,bbprime2025,408,0.6875,0.5710371603295419,0.5796096193447279,0.5283990961193593,2.727848596872416,0.6692036346279374,2.219241084193875,-0.166146568330925,1.788674004908603,1.7161554558080796,0.1875,0.5884470053111777,0.1090686274509803,0.4418390688948643,CLEAN,"model=claude-opus-5; draws=1; variant=proptrim; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles,rehearsal,True,voelkel2026,90,0.6111111111111112,0.0766048872566771,0.0153670862291217,-0.0800661904401658,1.8727853503430243,0.0225691306905068,1.5480752909153732,1.188753378159632,0.0205587491764405,0.4943771312907655,0.1111111111111111,-0.0045183657992542,-0.211111111111111,-0.4276968343369272,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles,rehearsal,True,goldwert2026,204,0.5906862745098039,0.0192079147069316,0.0272682827264072,0.0490805286571011,3.39416343417118,0.0324520761990959,3.012734561713132,1.966733979492866,0.0685219363797176,0.7387884519836434,0.0906862745098039,0.111562878824944,-0.1936274509803921,-0.3476295114408625,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles,rehearsal,True,vlasceanu2024,165,0.6606060606060606,-0.0356043251545796,-0.0065560339863476,-0.1029954959268441,4.36989343100445,-0.008364610761234,3.9428901339695424,3.585717248465991,-0.0168934372514026,1.283092676171589,0.1606060606060606,0.3125929016073687,-0.2727272727272727,-0.3979448934717049,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles,rehearsal,True,bbprime2025,408,0.5379901960784313,0.0022623248137078,0.0074459354675841,-0.0403062216763107,3.386695636921263,0.0085969019695458,2.992253391585799,0.9629848309460032,0.0203371459495026,0.3630024300036531,0.0379901960784313,-0.0704000347376698,-0.0404411764705883,-0.2170079711539831,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles,rehearsal,True,voelkel2024,234,0.4145299145299145,-0.015599360873894,-0.0084997961560483,0.0568476625192341,2.942120073893403,-0.0091318077868898,2.840734894288911,-1.0242510865853536,-0.0149755753461485,-0.3789896600157649,-0.0854700854700854,-0.6101988725676457,0.0854700854700855,-0.025641918685459,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-reason,rehearsal,True,voelkel2026,90,0.5777777777777777,-0.0842690155471771,-0.0704972430721157,-0.2027903560732478,2.048822936232757,-0.1035369665070163,1.7569540579982992,1.2407032374460285,-0.0864089045586724,0.2752564720245036,0.0777777777777777,-0.1805559516889874,-0.2444444444444444,-0.6037344202266604,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-reason,rehearsal,True,goldwert2026,204,0.5833333333333334,0.014501675423268,0.0323200564907081,0.1264171467593279,3.341421060220546,0.0384642093717111,2.953187908542481,1.949907336138972,0.079258174155828,0.8044103815140106,0.0833333333333333,0.1643052527755779,-0.2009803921568627,-0.2948871374902286,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-reason,rehearsal,True,vlasceanu2024,165,0.6666666666666666,-0.0731723443979742,-0.1019573501446532,-0.1324494317581439,4.462582636190936,-0.1300837594775767,4.045374864589356,3.741229818193661,-0.2775183431259803,1.1304255156200116,0.1666666666666666,0.2199036964208831,-0.2666666666666667,-0.4906340986581905,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-reason,rehearsal,True,bbprime2025,408,0.4705882352941176,-0.0182439627123997,-0.0059869210723583,0.0147244197401164,3.3910133306008694,-0.0069123582634502,2.9971393745750303,0.9857731860490676,-0.0167710363438038,0.3489821707397526,-0.0294117647058823,-0.0747177284172764,-0.107843137254902,-0.2213256648335897,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-reason,rehearsal,True,voelkel2024,234,0.4337606837606838,-0.0468941488933332,-0.0297188149787164,-0.0443220369167631,2.924696776288532,-0.0319285899399677,2.822685856353242,-1.0008857241074731,-0.0539323105500985,-0.4146432048358858,-0.0662393162393162,-0.5927755749627743,0.1047008547008547,-0.0082186210805876,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=reason; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason,practice,False,voelkel2026,90,0.8166666666666667,0.5605304136924811,0.4812148754974057,0.53089646357298,1.334979106568259,0.7067443530534315,0.8193786382723558,0.1517806720934238,1.3452431809337948,1.4812529228403344,0.3166666666666666,0.533287877975511,-0.0055555555555555,0.110109409437838,CLEAN,"model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason,practice,False,goldwert2026,204,0.7843137254901961,0.2639617015954923,0.2951701191240689,0.2691021853110766,2.75853016245621,0.3512829646670079,2.2728204457582666,0.4589237802902435,0.8511658985638393,1.0453283788255312,0.284313725490196,0.7471961505399132,0.0,0.2880037602741065,CLEAN,"model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason,practice,False,vlasceanu2024,165,0.9696969696969696,0.2986079937073086,0.6034042762280593,0.3155167709961976,3.727773679862601,0.7698620710054657,3.2166303204587985,2.01956201528098,1.821077152430059,2.8159248535561296,0.4696969696969697,0.9547126527492176,0.0363636363636363,0.2441748576701439,CLEAN,"model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason,practice,False,bbprime2025,408,0.6899509803921569,0.6217222483551897,0.6309809648733925,0.5847889275839482,2.550467250349208,0.7285157819701013,1.997187076219714,-0.1382348765262225,1.4714466989050574,1.4282168015226364,0.1899509803921568,0.7658283518343851,0.1115196078431371,0.6192204154180718,CLEAN,"model=claude-opus-5; draws=1; variant=reason; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason,practice,False,voelkel2024,234,0.6730769230769231,0.3945150928976201,0.5189132803133831,0.4527420388375848,1.8068755907516487,0.5574976442834305,1.636613457991296,0.2808052714924045,1.009062215089843,0.880821232392789,0.1730769230769231,0.5250456105741079,0.344017094017094,1.1096025644562946,CLEAN,"model=claude-opus-5; draws=1; variant=reason; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason_rank,practice,False,voelkel2026,90,0.8166666666666667,0.5395614739606421,0.4653517410388764,0.5926006510592018,1.337651591684155,0.6834466927541639,0.8237256330954051,0.3131209545337938,1.1400206259902868,1.397314951542027,0.3166666666666666,0.5306153928596151,-0.0055555555555555,0.1074369243219421,CLEAN,"model=claude-opus-5; draws=1; variant=reason_rank; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason_rank,practice,False,goldwert2026,204,0.7794117647058824,0.3385858194566024,0.3804854004238398,0.2485609603101722,2.8779636238445145,0.452816971684114,2.4163813320021257,0.5604077624389119,1.4937581971081022,1.8619856086533288,0.2794117647058823,0.6277626891516093,-0.0049019607843137,0.1685702988858026,CLEAN,"model=claude-opus-5; draws=1; variant=reason_rank; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason_rank,practice,False,vlasceanu2024,165,0.9575757575757576,0.2448473037404805,0.5152609550677065,0.1418558958679082,3.666253424915893,0.6574031401573162,3.145127689923896,2.00073314772144,1.5178055752467527,2.492064736743574,0.4575757575757575,1.0162329076959264,0.0242424242424241,0.3056951126168528,CLEAN,"model=claude-opus-5; draws=1; variant=reason_rank; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason_rank,practice,False,bbprime2025,408,0.6887254901960784,0.5875765103758815,0.5638606758528053,0.4859533808099826,2.657378266548879,0.6510202748723494,2.132025392400739,-0.2162217396647193,1.3364523935744594,1.2618224350442369,0.1887254901960784,0.658917335634714,0.1102941176470587,0.5123093992184007,CLEAN,"model=claude-opus-5; draws=1; variant=reason_rank; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-promptexp-reason_rank,practice,False,voelkel2024,234,0.6666666666666666,0.4270067968597479,0.5536966253968236,0.472757845638581,1.751765846628094,0.5948673429980301,1.575559517072189,0.2629242820070407,1.0629734425265076,0.9430059136185308,0.1666666666666666,0.5801553546976632,0.3376068376068376,1.16471230857985,CLEAN,"model=claude-opus-5; draws=1; variant=reason_rank; split, 2 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles2,rehearsal,True,voelkel2026,90,0.6111111111111112,0.0766048872566771,0.0153670862291217,-0.0800661904401658,1.8727853503430243,0.0225691306905068,1.5480752909153732,1.188753378159632,0.0205587491764405,0.4943771312907655,0.1111111111111111,-0.0045183657992542,-0.211111111111111,-0.4276968343369272,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles2,rehearsal,True,goldwert2026,204,0.5906862745098039,0.0192079147069316,0.0272682827264072,0.0490805286571011,3.39416343417118,0.0324520761990959,3.012734561713132,1.966733979492866,0.0685219363797176,0.7387884519836434,0.0906862745098039,0.111562878824944,-0.1936274509803921,-0.3476295114408625,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=False; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles2,rehearsal,True,vlasceanu2024,165,0.6606060606060606,-0.0356043251545796,-0.0065560339863476,-0.1029954959268441,4.36989343100445,-0.008364610761234,3.9428901339695424,3.585717248465991,-0.0168934372514026,1.283092676171589,0.1606060606060606,0.3125929016073687,-0.2727272727272727,-0.3979448934717049,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
20260816-rehearse-anontitles2,rehearsal,True,bbprime2025,408,0.5379901960784313,0.0022623248137078,0.0074459354675841,-0.0403062216763107,3.386695636921263,0.0085969019695458,2.992253391585799,0.9629848309460032,0.0203371459495026,0.3630024300036531,0.0379901960784313,-0.0704000347376698,-0.0404411764705883,-0.2170079711539831,CLEAN,"REHEARSAL scripted answers - NOT a prediction; model=claude-opus-5; draws=1; variant=anontitles; whole, 1 part(s); in_slope=True; positive_control=LEAK; recognition=not_probed",959d53386514
